36.0|1.0318926036365186e-05 2.1021705165370208e-07 2.7965277100356926e-05 -4.465594075248667e-06 -0.0005992039335197138 0.00015940894380584195 -0.0016286668243422019 -0.0017861768557595934 -0.0019120767849084527 -0.0008177303886997324 -0.0015102968028578637 0.0027133771038993443 -0.0010005285794661744 0.005354160832727976 -0.0006956815871900178
37.0|3.9650393652328665e-07 3.411826397860069e-07 -3.245004063057709e-06 -6.6028104503013e-07 -3.2232817570988165e-06 1.3863742702859207e-05 -0.00014003201686439923 -6.48549545242907e-05 -8.666073337039684e-05 -0.00025277366802967506 -0.00012842726349461162 -4.1710693167810225e-05 0.00042787634194361193 0.00018302559945146185 0.0006411595511418901
38.0|4.0153093665307e-07 1.8634665895320356e-06 3.8459294524676295e-06 -4.912670770546107e-06 -2.2363811044020778e-05 8.835550629429833e-07 -0.00024041481614772288 -0.00022914313664667465 -8.835987527743656e-05 -3.9346698051629994e-05 -0.0006830902301997194 0.0003099610437607528 -5.831862822312552e-05 0.000377606142168143 -0.0006765820887084579
39.0|-2.551833081182464e-10 1.2121830638183036e-09 4.321497926447417e-10 -3.75663397664385e-09 3.483803227569528e-09 -1.8875658947122364e-08 5.134233004874752e-08 -7.06290068515112e-08 -5.875248725046338e-08 -2.411091086031571e-07 8.597228439681743e-08 -2.925830674617785e-07 2.465242781751865e-07 -1.9736592105710828e-07 3.472333152314455e-07
40.0|-1.1334529740446979e-08 4.535313391723538e-08 -5.478145020114556e-08 -1.2827809955232964e-07 1.56709261636473e-07 -6.485828833956413e-07 2.515986678624695e-06 -3.524408125312118e-07 1.9692221750429554e-06 -5.047942117330027e-06 6.507290021157638e-07 -3.3498079838574484e-06 9.840956826567194e-06 -7.094397439566896e-06 -9.275308593844931e-07
41.0|2.290849317581543e-06 -3.977171478089101e-06 -4.030797060179173e-06 1.2383834387280033e-05 3.5575058259735995e-05 1.4625503215045454e-05 0.0007152600424064398 -0.00011191120700499015 0.0006590857082815926 -4.9701909618426714e-05 0.0014396672684597832 -0.0008274216990230088 0.0006577573191704504 0.0006161580559387661 0.002033386180626785
42.0|-5.830351862859602e-08 -3.2723905124675568e-06 4.197208200956535e-06 8.755210337851742e-07 6.392994824745336e-06 3.41807085614583e-05 1.9634847061385422e-05 0.00015816131031733805 -0.0001136321996293065 0.0002193736970657432 0.00025546487107925414 -8.922869757840878e-05 -0.00022570110691114186 0.0002730926056004408 0.00021973586737176708
43.0|-8.277294426343714e-11 -2.555343848927517e-09 6.818776931226082e-10 3.6626573901498574e-10 2.3496886127078062e-08 -4.747347583059549e-09 1.068240007754776e-07 2.1793406152293016e-08 2.010965301489649e-08 2.0264493148441824e-07 9.01603579637167e-08 -4.661711973538761e-08 -2.462724463739958e-07 -4.771822669597236e-07 2.1952835898768246e-07
44.0|1.4356321325874843e-08 1.2897471828439368e-07 -7.231432783901138e-08 -7.611214838830245e-08 -1.2634772646814327e-06 -1.174431028476218e-06 3.386312148510614e-06 -7.998014889017975e-06 1.1358044068154512e-06 -1.1812597033100893e-05 -1.3456731088269745e-05 1.015827858752034e-06 1.7477630865375275e-05 2.6317254825024257e-06 -1.8285905962089058e-06
45.0|3.2954375360930416e-08 1.083025384344018e-07 -2.0047932755463341e-07 1.3210917897357825e-09 -2.200155875301066e-06 6.749112568846079e-06 -5.396061960539512e-05 2.3099425618261466e-06 1.8320283713396802e-06 4.816680628655013e-06 -5.543152336041469e-05 0.00010175131765426782 -3.809692976710422e-05 0.00013723132787289604 -3.2780786356923676e-05
46.0|3.6098643364042545e-07 2.0867659797620563e-07 1.247319868389804e-06 2.0790211204486784e-08 -1.532611161300115e-05 -5.295918613542425e-06 -2.419803533705136e-05 -0.00011097533277116662 -0.00011679504270707599 -2.3428776083032525e-05 4.077096141884965e-06 -0.00011407229918232793 3.655523079740617e-05 9.715649903399028e-05 -5.0814637758495176e-05
47.0|1.0354660836235277e-08 3.0112569576699574e-08 1.4100852568132896e-07 7.854181289574766e-07 -9.89217969510617e-06 4.437917856162476e-06 -3.790909955995487e-05 -3.575124579883292e-05 -4.1163746616083966e-05 1.2146616512004154e-05 5.471906392597474e-06 5.392058285367864e-05 -1.8481538585971467e-05 3.4191285599576605e-06 -3.316832828379919e-05
48.0|-3.228137424773856e-09 -1.97877217820583e-09 5.525423866001801e-08 -1.6593106144947469e-07 -7.364594613844653e-08 1.8114553009150888e-07 -7.960719148062696e-07 7.107713646791209e-07 -2.6057088252094133e-06 4.1599507354003394e-07 1.4797744924727725e-06 -2.8391184659289775e-06 6.524639333529596e-07 3.032035799749178e-07 -2.5422349471711945e-06
49.0|-2.6638729042379878e-08 9.59008422280281e-08 1.738692358200971e-07 1.5293769580728505e-08 -3.17550368481298e-06 2.2850988784191177e-06 -1.5550402625702772e-05 -8.99310417808661e-06 -7.163882875163786e-06 -5.135871191877284e-06 -5.7551038831631546e-05 2.3237689006424487e-05 -9.11343029467075e-06 1.4827847474259765e-05 -2.7526109696327116e-05
50.0|-4.2012312956386626e-12 1.7513862862333866e-10 -3.565347921612081e-10 3.597663555212345e-10 1.2412959267223757e-09 -2.0742457374795075e-09 2.4362543328970432e-08 -5.0463069513410115e-09 1.917854124298206e-08 -1.776366015477704e-08 3.4786913900484843e-08 -2.220090326912632e-08 1.6601327839824524e-08 -1.682303304620465e-08 5.2964880852040434e-08
51.0|1.990751210887064e-08 2.9021558298308108e-08 1.2202282058210241e-08 -7.506644284877612e-08 -6.629701141527165e-07 -2.9870696944846125e-07 -6.067625665422311e-07 -3.4531006229019727e-06 6.396872741256289e-08 -1.6179872766417486e-06 -4.52040610123586e-06 1.4317567897714796e-06 4.7190379569626615e-06 -4.660495002778642e-06 -3.418087584801788e-06
52.0|-8.594852242619028e-12 -2.3778753639065206e-10 -1.5318161682944177e-10 5.173477814937781e-10 2.1823289530800016e-09 -2.45554678029866e-10 -1.5807589834083363e-09 2.2376109352398607e-09 -3.304588012070149e-09 1.0776052666756597e-08 -1.141026538298028e-08 -1.4977579050503475e-09 -1.6478011460194122e-08 -2.226985455254535e-08 -1.9938777316370537e-08
53.0|-2.7386473276631376e-13 -1.3784440819078765e-13 -3.9495796021094895e-12 -1.1659271853687722e-12 1.6951200248863806e-11 -2.2256058069480627e-11 1.5994193276635096e-10 6.166893580701521e-11 1.4776372553023431e-10 -4.6686209668722985e-11 1.4683661187980977e-10 -2.539203178951908e-10 1.6301118558028412e-10 -4.5751331869042805e-11 2.4809067472507874e-10
54.0|7.878294853062802e-10 3.034721612723571e-09 -1.9150071220317574e-09 -7.542399058330807e-09 -5.091429816287625e-09 -1.735078081832104e-07 8.336028449502166e-07 -1.2144159688049116e-06 -3.378479939148887e-07 -3.487532723199213e-07 3.270093511050013e-07 -5.702922109570044e-07 -1.3618760125140564e-07 -3.3764925794009435e-06 1.4425630645840695e-06
55.0|-7.331412356946596e-11 1.0082856949093782e-09 1.9029208242116955e-10 3.005016834655159e-09 1.2445716225555593e-08 2.1129507470631086e-08 -6.008069081906945e-08 9.524657739347631e-08 1.4170707811048735e-07 6.372527714622303e-08 2.0943304762878634e-08 3.612055093034195e-07 -1.1143057671066065e-07 2.782161892031476e-07 1.773441587297972e-08
56.0|-5.4047093439421463e-08 5.821105851533195e-07 3.1972302120731578e-06 -3.5101926804663048e-06 -1.0537998993306162e-05 4.241108203009972e-05 -0.0002859833962719938 -0.00010284204199863018 -0.00015845455767411754 -0.00019067760675042789 -9.256181476543871e-05 -3.357640313212747e-05 -0.0001804569961564501 0.0011338897925161988 -0.00015575281026640925
57.0|-7.4347817969046885e-09 -4.6135591706466714e-08 5.4861938180866626e-08 -2.9623923039928114e-08 -1.9097520472074902e-07 5.180681489183161e-07 -3.356438684219479e-06 8.163273529184209e-07 -2.730548529601111e-06 2.6294429087324683e-06 1.2700304052756166e-07 2.4480169085496626e-06 -1.2526006606977689e-05 5.82146806267294e-06 2.540365122172663e-07
58.0|-9.307248479806186e-07 -8.292881709138163e-06 3.0824108582547305e-06 1.0935576310213215e-05 9.06174039777608e-05 -9.560009381503332e-06 4.555685506928099e-05 -0.00043086777196423806 -8.275322408374231e-05 8.150781979026408e-05 0.00041463196970013914 -0.0012281136549666294 -0.0001669206365754209 0.00017296967283443097 0.0008608169092095853
59.0|1.8069440621423545e-13 -1.308361886125871e-12 -1.5237931811165579e-12 3.383588143492908e-12 2.1309295009108973e-11 -8.493125886129727e-12 7.88439953035576e-11 -7.98294690854078e-11 5.758426035707952e-11 7.276477092568586e-11 -4.267690140635423e-12 -2.3253581212295625e-10 -7.645862440331046e-11 -3.0940301171110996e-10 5.290646380694418e-10
60.0|6.951451257854694e-11 -3.0291756538962046e-10 2.707470448731503e-10 2.4100324471401427e-10 -3.127263890175543e-09 3.5673317377381447e-09 -2.5052235256712112e-08 -2.7520324331459494e-09 -1.6414642699410325e-08 3.5562308117157974e-08 -1.0760202132799275e-08 3.0751759863019684e-08 -3.474149350318573e-08 2.761397408584394e-08 -3.2043869179194055e-08
61.0|5.293635800692785e-10 -3.228203561761983e-11 8.933658510504426e-10 1.9010832978216137e-09 -3.4528855527497915e-08 1.9634833587896623e-09 -1.8495055425931937e-07 -1.1913199922162492e-07 -1.5034709053571822e-07 9.01437902896227e-08 -4.202825893035646e-07 3.021896280038861e-07 -4.620459320541055e-08 -9.494878949923144e-08 -2.707910232054464e-07
62.0|-3.836885025034367e-09 -6.874632744366443e-09 -6.833009000745026e-09 2.4530007272504483e-08 1.2241318913055763e-07 1.4608464896837533e-07 -9.736642660105765e-07 1.0230571998726623e-06 9.98405190639621e-08 5.792307784270511e-07 -7.058839449035335e-07 -2.138451436579813e-08 1.0470671442583296e-07 1.5929444122453524e-06 -2.4512496711406276e-06
63.0|-1.497231006466115e-10 3.1949025368502736e-10 -9.409797380855096e-10 -5.021253607389093e-09 9.561194928221615e-09 -2.0978979194148642e-08 1.1767850736259113e-07 -1.2001420510620567e-08 -1.0555002959125142e-07 -3.588084053098544e-08 1.927395293087013e-07 -2.651839160463889e-07 2.341706061523482e-07 -3.879234325127803e-07 2.8404732297218104e-07
64.0|-1.988317485026735e-08 1.1389196534280052e-07 -6.409487725488762e-08 -3.2341531332177597e-07 5.746288775990058e-07 -8.233278710106912e-07 9.281152794246932e-06 7.319955832792714e-06 7.672464452143277e-06 -1.3268489514664828e-06 1.1912228379116247e-05 -4.846741959814355e-06 3.9943751156615224e-06 -5.2879929039150965e-06 9.33775708114745e-06
65.0|-6.017932035179968e-07 -7.692015811018985e-06 1.1211640299607745e-06 1.1565624184367318e-05 6.09970363858993e-05 2.4551322195404426e-05 0.00031136518603843197 -8.174305277899793e-05 3.4375322762893874e-05 0.000264875676557017 0.0007363631787297902 -0.0006648704958975603 -0.0005904158609988828 -0.0012437065645468938 0.0016954416347793213
66.0|-1.6312644320023998e-07 -5.61797388589678e-07 -2.6943652406452677e-06 -1.5787244396480425e-06 1.917766429152813e-05 1.2591446798286157e-05 -2.2145866151194515e-05 8.747255077598662e-05 4.084268840566297e-05 -5.2882155235359905e-05 9.306855717390732e-05 -0.00010667772807443053 0.00012033461137723518 0.00025352957290809244 1.92586747790428e-05
67.0|1.5543501244992663e-05 1.5944251170362187e-05 3.82719242753697e-05 5.972092944744086e-06 -0.0004339945452706774 0.0001775079736903086 8.22718345505657e-06 -0.0014552048527442648 -0.0005890264503374599 0.0005469414078289221 0.000384797834341783 0.00320011145683736 -0.001681879302403071 -0.0025622684864096677 0.002376161885142901
68.0|-1.4167184561758694e-08 -3.8638177803071896e-08 3.999634300466378e-08 -5.5506178370700784e-08 5.64442971817507e-07 3.040744510129514e-07 8.715310072584058e-07 2.0313811495615835e-06 4.941445661600785e-07 2.5172987945144e-06 4.491777853618326e-06 -3.655128191378315e-06 -6.377148742641627e-07 6.35211623530633e-06 4.394980359367969e-06
70.0|0.00012376522808010167 -0.00028245634727688796 0.0013721672932565997 -0.0022189646401870773 -0.012220636522787758 0.004585839488966226 -0.034044114418381885 -0.023734316039480452 -0.08900206595035702 0.044104846021788185 0.031099886562549785 -0.09437347604059707 -0.10682493237714671 -0.0109240174776506 -0.007799869187010741
71.0|1.973395673092143e-07 -7.711094964092362e-09 -5.871278690678191e-07 -7.650803939697352e-07 3.0290861089318052e-06 6.407754255787312e-06 3.2059151631427107e-07 4.3982617989842554e-05 1.6175755700601932e-05 8.541194452450554e-06 6.333827025193961e-05 3.553795584187536e-05 -9.09495480908312e-06 7.179455703098584e-05 2.83239097902026e-05
73.0|3.5980095923676935e-13 -8.589284454515387e-13 -1.2548389522890355e-12 5.167328440039225e-12 -1.6645024601177084e-11 -2.3931442887646863e-11 -1.191427566458595e-10 -2.9290133316408405e-10 -1.4410865057266067e-10 5.82235118587964e-11 -3.282029181073587e-10 2.4694304015117276e-10 -1.3393399235768112e-10 -9.409654343695421e-11 -3.1316342813972034e-10
74.0|1.8612852179881976e-13 -3.0291253023996256e-13 -1.2566416030812059e-12 -5.551745133451907e-13 2.2539738692319655e-12 -1.3244660555036324e-11 7.42619226784258e-11 1.2150413534581096e-10 4.652308585257216e-11 1.7843860863885584e-10 1.8248010114151933e-11 1.1886092864851684e-11 -1.3884537994206166e-11 1.2973913610949682e-10 -2.607525742911236e-10
75.0|-1.4505299557533114e-05 5.968638004564291e-06 -5.017226540790335e-05 -0.0001265401874887349 0.0011373852776624825 7.04873705739527e-05 0.009787341433229612 7.481570557053955 -0.053830548254983734 0.01571923702912508 -0.0122258410753737 0.027892706932568456 -0.013156718365699583 0.004347333119164192 -0.006955422264647777
77.0|-1.8901944740660116e-06 -9.293160111520038e-05 0.00027764830401482235 1.3322274258739985e-05 -0.0014098010992516913 0.002083526205704941 7.6763872319615984 -0.008138073234489495 0.04413576155389702 -0.025458010255764697 0.020758281766922116 -0.024147492743784256 0.02308994163246037 -0.02070336118676701 0.009389972294640642
78.0|1.961334171599155e-05 6.379742786056321e-05 -8.415856901700854e-05 8.352933838102065e-05 0.00046086053286266925 -0.0007167028703278736 0.002605323750550974 -0.004105118504687149 0.005945983164149216 -0.005439763386246273 -0.000490382716246319 -0.003766556818288956 0.01245649096624627 -0.0011579109587659198 0.0024157200297463934
79.0|0.00010294437387039438 0.00010136424494898417 0.0004678231416787599 0.00024556475790879 -0.006239632928142936 0.0014812201352825717 -0.0049994617336282035 -0.009512945682219245 -0.005611746347326677 0.006090455535610958 -0.030019908297914115 0.01603274065720544 0.054769767898860275 0.07024962709213617 -0.13407133785510475
80.0|-2.756603681483178e-10 3.972468963478338e-09 -1.7993430579871768e-09 2.3462067154804706e-09 -4.408581987354574e-09 8.976970886996438e-09 -5.655095633020811e-08 -1.7047570170974673e-09 1.904226302468899e-07 -3.1697810171049935e-07 -2.765298339197522e-07 2.476317145311087e-07 3.315070389755883e-07 4.4509300228404557e-07 -3.3713360715859317e-07
81.0|2.0815592072028345e-10 2.4992327678381436e-09 -1.8361571170855858e-09 -5.206442621119113e-09 -1.878479108611966e-08 -2.307391471903598e-09 -6.085641679926196e-08 -1.0523796910176153e-07 2.1043728525755838e-08 -1.9463939186068232e-07 -3.1281082097140165e-07 5.924745737967674e-08 2.0108361036734455e-07 2.662146598687379e-07 -3.7912442737864295e-08
82.0|-4.089571546378044e-15 -4.263228466708643e-12 2.021002887142287e-12 3.915134371157445e-12 8.400247425145159e-14 -6.303030013748737e-12 1.2362663420434398e-10 -1.3601458378344524e-10 -1.485328041221677e-10 1.7072710375137163e-10 4.428032878212902e-10 -5.398794960035391e-10 -3.8345065112368605e-11 -5.987349993028262e-10 6.085696161421945e-10
83.0|-1.3793058908131843e-07 -1.4266914663689597e-06 2.1834593413161633e-07 3.05575708604605e-06 9.227493892559511e-06 1.3479224741974606e-05 -5.798602073227246e-05 8.542493963009572e-05 3.115144408063547e-05 0.00013370570856039723 6.330582785155276e-05 0.00014725296334498127 -0.00029701935423123705 0.00023042420470358488 7.985154423904893e-05
